class_label,condition,channel,band,mean_abs_shap,mean_signed_shap,n_subjects
1,NEUTRO,C3,Beta,0.0037425650786184193,0.0035032146953333475,23
1,NEUTRO,C3,Gamma,0.008665041098659503,0.006643607500437287,23
1,NEUTRO,FCz,Delta,0.007937673089505541,0.005686104459371664,23
1,NEUTRO,FCz,Theta,0.00751277341420584,0.005305134287781967,23
1,NEUTRO,FCz,Alpha,0.010908101147610127,0.008110988333160417,23
1,NEUTRO,FCz,Beta,0.01619234720346733,0.0112115633008946,23
1,NEUTRO,FCz,Gamma,0.018354260072039736,0.012591561373621885,23
1,NEUTRO,Fz,Delta,0.0020969061550679376,0.0010869467482075273,23
1,NEUTRO,Fz,Theta,0.0,0.0,23
1,NEUTRO,Fz,Alpha,0.007353965009161291,0.005161972673091991,23
1,NEUTRO,Fz,Beta,0.003908601212530494,-0.0002674209212127988,23
1,NEUTRO,Fz,Gamma,0.0029654562748103962,0.0011791628808571345,23
1,NEUTRO,F4,Delta,0.01669675199360513,0.007009558542766387,23
1,NEUTRO,F4,Theta,0.002481359116618862,0.001921457239821798,23
1,NEUTRO,F4,Alpha,0.004827709364655631,0.004483697979635887,23
1,NEUTRO,F4,Beta,0.014009567382743771,0.012208430874075207,23
1,NEUTRO,F4,Gamma,0.01837127951378518,0.015624587519098999,23
1,NEUTRO,F8,Delta,0.0,0.0,23
1,NEUTRO,F8,Theta,0.005543714903825449,0.0033218916786042574,23
1,NEUTRO,F8,Alpha,0.0,0.0,23
1,NEUTRO,F8,Beta,0.016493070136813014,0.004921596850814158,23
1,NEUTRO,F8,Gamma,0.010115705168466983,0.006546554496033854,23
1,NEUTRO,T7,Delta,0.017737381368039744,0.014695701514368362,23
1,NEUTRO,T7,Theta,0.009159838618971487,0.0063223477245168145,23
1,NEUTRO,T7,Alpha,0.0,0.0,23
1,NEUTRO,T7,Beta,0.030154193312724925,0.029088788221024356,23
1,NEUTRO,T7,Gamma,0.04928176975828336,0.042078564955812504,23
1,NEUTRO,FT7,Delta,0.0015924042630600529,0.0015924042630600529,23
1,NEUTRO,FT7,Theta,0.006140918059103072,0.005211210000108949,23
1,NEUTRO,FT7,Alpha,0.0045167889507567284,0.003996915558893859,23
1,NEUTRO,FT7,Beta,0.06928461319534301,0.05912700200408221,23
1,NEUTRO,FT7,Gamma,0.07775028720516734,0.06776799334521548,23
1,NEUTRO,FC3,Delta,0.02097920432307574,0.006504262817097657,23
1,NEUTRO,FC3,Theta,0.0,0.0,23
1,NEUTRO,FC3,Alpha,0.024074156621723828,0.016135940188297927,23
1,NEUTRO,FC3,Beta,0.0150808894782353,0.01332190420653529,23
1,NEUTRO,FC3,Gamma,0.027643195160925303,0.023825598426803665,23
1,NEUTRO,F3,Delta,0.0021540974689622733,0.0020283521224316588,23
1,NEUTRO,F3,Theta,0.0032312616837146613,0.0032312616837146613,23
1,NEUTRO,F3,Alpha,0.022082975372824748,0.01906938827225371,23
1,NEUTRO,F3,Beta,0.015559676955066054,0.013134674573389672,23
1,NEUTRO,F3,Gamma,0.02962409790854522,0.020198284942117315,23
1,NEUTRO,Fp2,Delta,0.013162186758738433,0.009293266320496422,23
1,NEUTRO,Fp2,Theta,0.013315053035598868,0.007506393360735661,23
1,NEUTRO,Fp2,Alpha,0.0059642243097632885,0.004351058997204044,23
1,NEUTRO,Fp2,Beta,0.04431826788359639,0.04233337972962412,23
1,NEUTRO,Fp2,Gamma,0.07240403623349093,0.05577676666329672,23
1,NEUTRO,F7,Delta,0.015084757735134558,0.00922272154057317,23
1,NEUTRO,F7,Theta,0.008581380606634392,0.0054288710523418,23
1,NEUTRO,F7,Alpha,0.003938469856123074,0.0030793214522339503,23
1,NEUTRO,F7,Beta,0.04015815947350201,0.03411754607970496,23
1,NEUTRO,F7,Gamma,0.017218736340131432,0.013771607671839096,23
1,NEUTRO,Fp1,Delta,0.015028909483922584,0.0131812219239125,23
1,NEUTRO,Fp1,Theta,0.0018291195817165063,0.0015188385758034037,23
1,NEUTRO,Fp1,Alpha,0.019153613441222246,0.013643042308782395,23
1,NEUTRO,Fp1,Beta,0.04536343852030155,0.039641205040071334,23
1,NEUTRO,Fp1,Gamma,0.047080347327028475,0.030600791979080746,23
1,NEUTRO,PO5,Delta,0.020393114295256275,0.01764734107528693,23
1,NEUTRO,PO5,Theta,0.020684384963903076,0.014485080762676869,23
1,NEUTRO,PO5,Alpha,0.006494746245576915,0.004641423423296661,23
1,NEUTRO,PO5,Beta,0.013536789502913772,0.008968676038057432,23
1,NEUTRO,PO5,Gamma,0.03883045146691648,0.030645062443688673,23
1,NEUTRO,PO3,Delta,0.0,0.0,23
1,NEUTRO,PO3,Theta,0.0,0.0,23
1,NEUTRO,PO3,Alpha,0.0037051273206342543,0.0012588764409082439,23
1,NEUTRO,PO3,Beta,0.0,0.0,23
1,NEUTRO,PO3,Gamma,0.017453749752119437,0.004296570231916655,23
1,NEUTRO,P1,Delta,0.01779118454880591,0.007985212817330499,23
1,NEUTRO,P1,Theta,0.004844575721306511,0.0033032586149130488,23
1,NEUTRO,P1,Alpha,0.00929256218452913,-0.0011534365797119725,23
1,NEUTRO,P1,Beta,0.03132812331177514,0.01718746707566214,23
1,NEUTRO,P1,Gamma,0.02106024384804846,0.01736282108791857,23
1,NEUTRO,POz,Delta,0.004273719769461895,0.0037350274415103193,23
1,NEUTRO,POz,Theta,0.004036351408261339,0.0038860768589292936,23
1,NEUTRO,POz,Alpha,0.0021944081330611616,0.0011064726734100435,23
1,NEUTRO,POz,Beta,0.00701403742965843,0.004515046151624567,23
1,NEUTRO,POz,Gamma,0.015464617138201785,0.006941812685513003,23
1,NEUTRO,P2,Delta,0.005414856069870333,0.004256325740407151,23
1,NEUTRO,P2,Theta,0.01649927308878436,0.009619641172080274,23
1,NEUTRO,P2,Alpha,0.0011965956127023088,8.373711991770055e-05,23
1,NEUTRO,P2,Beta,0.0025875839091019986,0.0018235712650581804,23
1,NEUTRO,P2,Gamma,0.001061908131091964,-0.0002504265517059722,23
1,NEUTRO,PO4,Delta,0.0019610852236555242,0.00048590385584839637,23
1,NEUTRO,PO4,Theta,0.008716302791386635,0.008357793486547197,23
1,NEUTRO,PO4,Alpha,0.0033873770766743153,0.0024854778437549204,23
1,NEUTRO,PO4,Beta,0.01867466589595263,0.013920568077809125,23
1,NEUTRO,PO4,Gamma,0.014587674897015193,0.0111058539227716,23
1,NEUTRO,CP2,Delta,0.004603967744635476,0.004080713304492513,23
1,NEUTRO,CP2,Theta,0.012094114458781237,0.008639511130404448,23
1,NEUTRO,CP2,Alpha,0.015001447484595507,0.007373884427247744,23
1,NEUTRO,CP2,Beta,0.025221543025773258,0.02367050617501714,23
1,NEUTRO,CP2,Gamma,0.023229715791108232,0.006833638873712733,23
1,NEUTRO,P6,Delta,0.0028817422211741745,0.002289585977401778,23
1,NEUTRO,P6,Theta,0.005629600477183235,0.0035622721777362697,23
1,NEUTRO,P6,Alpha,0.0005508954360803637,0.0004764220002132804,23
1,NEUTRO,P6,Beta,8.446777230096559e-05,5.262306902601436e-05,23
1,NEUTRO,P6,Gamma,0.0028793936846365086,0.002678836860221176,23
1,NEUTRO,PO6,Delta,0.004567720534127176,0.001732024394778333,23
1,NEUTRO,PO6,Theta,0.003454068104386489,0.0017274715857066355,23
1,NEUTRO,PO6,Alpha,0.0,0.0,23
1,NEUTRO,PO6,Beta,0.009051325118750142,0.005622961360755942,23
1,NEUTRO,PO6,Gamma,0.02249952156671427,0.012539840070787726,23
1,NEUTRO,CP6,Delta,0.0,0.0,23
1,NEUTRO,CP6,Theta,0.004907893133783234,0.0033691227592979457,23
1,NEUTRO,CP6,Alpha,4.1023466215052095e-05,9.437917071682435e-06,23
1,NEUTRO,CP6,Beta,0.0020061305911959824,0.0015114849068846457,23
1,NEUTRO,CP6,Gamma,0.0014121766288445125,0.001161896432207187,23
1,NEUTRO,C6,Delta,0.013207600492386822,0.007584844752299353,23
1,NEUTRO,C6,Theta,0.008268632218433065,0.0008003256612538629,23
1,NEUTRO,C6,Alpha,0.0043663038081077,0.004338292546874039,23
1,NEUTRO,C6,Beta,0.01451346166413392,0.005082308224634474,23
1,NEUTRO,C6,Gamma,0.05129286088366558,0.020371167405593183,23
1,NEUTRO,PO8,Delta,0.00451860550031444,0.00078693177758263,23
1,NEUTRO,PO8,Theta,0.012034188757977482,0.008674335870615555,23
1,NEUTRO,PO8,Alpha,0.015830733786173935,0.012903014911977225,23
1,NEUTRO,PO8,Beta,0.009841889153995339,0.008315480168616272,23
1,NEUTRO,PO8,Gamma,0.021999552835683518,0.011544247726353188,23
1,NEUTRO,PO7,Delta,0.0018652709333021199,0.0006960968904378042,23
1,NEUTRO,PO7,Theta,0.0008585049733172171,0.0004089408087042791,23
1,NEUTRO,PO7,Alpha,0.007865683654430272,0.0057561470831286885,23
1,NEUTRO,PO7,Beta,0.023524180067747848,0.015391418287834606,23
1,NEUTRO,PO7,Gamma,0.03162173336861585,0.018563033396103143,23
1,NEUTRO,P5,Delta,0.010223202319395684,0.006259607749015252,23
1,NEUTRO,P5,Theta,0.00023004927920173643,0.00018493571576378887,23
1,NEUTRO,P5,Alpha,0.00658525955545636,0.006083271611559416,23
1,NEUTRO,P5,Beta,0.008142249884451964,0.007794036239507621,23
1,NEUTRO,P5,Gamma,0.0008910381444247183,0.00016602593586036304,23
1,NEUTRO,CP5,Delta,0.0005901283649656769,0.0003444733939049598,23
1,NEUTRO,CP5,Theta,0.016562093963158286,0.00875737615034607,23
1,NEUTRO,CP5,Alpha,0.0006651062078057788,0.000282308177863831,23
1,NEUTRO,CP5,Beta,0.023017978015745504,0.009744978075862698,23
1,NEUTRO,CP5,Gamma,0.01653269873311456,0.007234013714890074,23
1,NEUTRO,CP1,Delta,0.009509047319686097,0.003429072796466229,23
1,NEUTRO,CP1,Theta,0.0,0.0,23
1,NEUTRO,CP1,Alpha,0.0014876928947050838,0.0009752253915768355,23
1,NEUTRO,CP1,Beta,0.008417488987314412,0.006272599386575497,23
1,NEUTRO,CP1,Gamma,0.0014397636077389587,0.0008121999440483896,23
1,NEUTRO,C1,Delta,0.0,0.0,23
1,NEUTRO,C1,Theta,0.0029588742660334425,0.0010028075029144192,23
1,NEUTRO,C1,Alpha,0.005406032783902089,0.004148787875692117,23
1,NEUTRO,C1,Beta,0.008854173201038774,0.006558607773780939,23
1,NEUTRO,C1,Gamma,0.01461767677031967,0.012895064486452768,23
1,NEUTRO,C2,Delta,0.005351998915469751,0.004514986732421666,23
1,NEUTRO,C2,Theta,0.000975543954910307,0.0005021269083706565,23
1,NEUTRO,C2,Alpha,0.0015356079562654072,0.0009471775342503743,23
1,NEUTRO,C2,Beta,0.007994643041139478,0.004787527554419111,23
1,NEUTRO,C2,Gamma,0.005798087101186381,0.004086800411038421,23
1,NEUTRO,FC2,Delta,0.005333531454866327,0.0034650365808081393,23
1,NEUTRO,FC2,Theta,0.0,0.0,23
1,NEUTRO,FC2,Alpha,0.0,0.0,23
1,NEUTRO,FC2,Beta,0.004945952919756944,0.002875212690464768,23
1,NEUTRO,FC2,Gamma,0.008243902066018069,0.00729298364765991,23
1,NEUTRO,FC6,Delta,0.008593185616179957,0.0012683243940297673,23
1,NEUTRO,FC6,Theta,0.0008085676473718783,-0.00021944990625316196,23
1,NEUTRO,FC6,Alpha,0.0,0.0,23
1,NEUTRO,FC6,Beta,0.006415791062967915,0.004753138875652816,23
1,NEUTRO,FC6,Gamma,0.015802825308214828,0.01287535608933127,23
1,NEUTRO,C5,Delta,0.0007629850897415655,9.341428793245323e-05,23
1,NEUTRO,C5,Theta,0.014522223889200537,0.010533514112823873,23
1,NEUTRO,C5,Alpha,0.0024936567172269657,0.0015622362618739356,23
1,NEUTRO,C5,Beta,0.03700901142637429,0.028594877369483095,23
1,NEUTRO,C5,Gamma,0.0216786880178996,0.013548057620921546,23
1,NEUTRO,FC1,Delta,0.00206173287288275,0.0008192765902388042,23
1,NEUTRO,FC1,Theta,0.002016603982939256,0.0010081260651345445,23
1,NEUTRO,FC1,Alpha,0.0010105518802118857,0.00043670621719720236,23
1,NEUTRO,FC1,Beta,0.006175143363893016,0.004716168351491004,23
1,NEUTRO,FC1,Gamma,0.02363979408103389,0.01759397278407443,23
1,NEUTRO,F2,Delta,0.0202297057773769,0.01522177487688852,23
1,NEUTRO,F2,Theta,0.018615849124096338,0.013354940063794193,23
1,NEUTRO,F2,Alpha,0.005435779330299545,0.005370716706089501,23
1,NEUTRO,F2,Beta,0.00962103282814481,0.008961039068806891,23
1,NEUTRO,F2,Gamma,0.029780473655467855,0.02740430129874032,23
1,NEUTRO,F6,Delta,0.019229904637673302,0.012362350396173019,23
1,NEUTRO,F6,Theta,0.003410744931463952,0.0016542465477056968,23
1,NEUTRO,F6,Alpha,0.005779767803718756,0.0036874256392056192,23
1,NEUTRO,F6,Beta,0.017773185977932583,0.014280962241297997,23
1,NEUTRO,F6,Gamma,0.03303067435344412,0.03156952283208197,23
1,NEUTRO,FC5,Delta,0.012280588790144377,0.0099058091765164,23
1,NEUTRO,FC5,Theta,0.015052881135518547,0.012817098995540597,23
1,NEUTRO,FC5,Alpha,0.016097376783431535,0.011829918146164867,23
1,NEUTRO,FC5,Beta,0.042750862180747785,0.038807927481325645,23
1,NEUTRO,FC5,Gamma,0.057276183476861975,0.05294384105914352,23
1,NEUTRO,F1,Delta,0.00313312694213988,0.0021939314090250587,23
1,NEUTRO,F1,Theta,0.0002989849399563381,9.573193464199437e-05,23
1,NEUTRO,F1,Alpha,0.0,0.0,23
1,NEUTRO,F1,Beta,0.0031872146510769175,0.00243644908309735,23
1,NEUTRO,F1,Gamma,0.0036389389786755442,0.002056522953365315,23
1,NEUTRO,AF4,Delta,0.017372745355484352,0.004714230268293342,23
1,NEUTRO,AF4,Theta,0.0016221117075332745,0.0012164282451812025,23
1,NEUTRO,AF4,Alpha,0.009621545536754407,0.007428466230439079,23
1,NEUTRO,AF4,Beta,0.03165309407462518,0.030765186885657884,23
1,NEUTRO,AF4,Gamma,0.03874979054663754,0.027678542427721883,23
1,NEUTRO,AF8,Delta,0.051131379611346395,0.03593066827466512,23
1,NEUTRO,AF8,Theta,0.051585942621468026,0.0430204119448076,23
1,NEUTRO,AF8,Alpha,0.01450146918688615,0.011787076753024274,23
1,NEUTRO,AF8,Beta,0.046236501720798066,0.04373868627696854,23
1,NEUTRO,AF8,Gamma,0.03425127453017335,0.030483326266139824,23
1,NEUTRO,F5,Delta,0.01895915663772461,0.01271353945695093,23
1,NEUTRO,F5,Theta,0.024407350826543255,0.018929738925066667,23
1,NEUTRO,F5,Alpha,0.008083967704980937,0.007294249767713831,23
1,NEUTRO,F5,Beta,0.06636951420528417,0.061687040833608965,23
1,NEUTRO,F5,Gamma,0.045264531423146216,0.041615520941751305,23
1,NEUTRO,AF7,Delta,0.012107147990174311,0.00963629820012689,23
1,NEUTRO,AF7,Theta,0.014701586770385825,0.00903381572157215,23
1,NEUTRO,AF7,Alpha,0.003346712794988655,0.0030003810124301566,23
1,NEUTRO,AF7,Beta,0.049442411636102,0.0430983623712752,23
1,NEUTRO,AF7,Gamma,0.03323920580545255,0.02427669473438713,23
1,NEUTRO,AF3,Delta,0.001431978377790479,0.0007292945075123431,23
1,NEUTRO,AF3,Theta,0.011043974393820665,0.006392856273479151,23
1,NEUTRO,AF3,Alpha,0.0030975881306958926,0.0021926035059935934,23
1,NEUTRO,AF3,Beta,0.025116311759702276,0.022891578960020576,23
1,NEUTRO,AF3,Gamma,0.04772198772593403,0.03746018198394261,23
1,NEUTRO,Fpz,Delta,0.03277043049339735,0.02377233303039335,23
1,NEUTRO,Fpz,Theta,0.008704490969363248,0.007623675575772985,23
1,NEUTRO,Fpz,Alpha,0.015213033652709486,0.013025656798443684,23
1,NEUTRO,Fpz,Beta,0.07424651120852999,0.06852047335627613,23
1,NEUTRO,Fpz,Gamma,0.053188514885973766,0.0455613670422173,23
2,SAD,O2,Delta,0.0,0.0,23
2,SAD,O2,Theta,0.01626925576730922,0.010991158304397383,23
2,SAD,O2,Alpha,0.0038030828243650412,0.002500955317954121,23
2,SAD,O2,Beta,0.042917442977115985,0.03663834940010617,23
2,SAD,O2,Gamma,0.023951523069667486,0.02056635177449885,23
2,SAD,O1,Delta,0.0077875937426297335,0.00546728242574084,23
2,SAD,O1,Theta,0.02304728594641702,0.018796943847502513,23
2,SAD,O1,Alpha,0.010340615970603604,0.0099522304808556,23
2,SAD,O1,Beta,0.04196127817602528,0.03614134745808408,23
2,SAD,O1,Gamma,0.05317998511570268,0.04885851150092524,23
2,SAD,Oz,Delta,0.000447773231467332,0.0003197209106408019,23
2,SAD,Oz,Theta,0.006726917033422317,0.004431997328318904,23
2,SAD,Oz,Alpha,0.004474676711374662,0.0032535577968980183,23
2,SAD,Oz,Beta,0.00624117086858706,0.0038800076223513063,23
2,SAD,Oz,Gamma,0.006746258661605183,0.006549125270319217,23
2,SAD,Pz,Delta,0.0,0.0,23
2,SAD,Pz,Theta,0.0,0.0,23
2,SAD,Pz,Alpha,0.0007891003295477277,0.0003215368321563187,23
2,SAD,Pz,Beta,0.001847091545241054,0.0016123560959996602,23
2,SAD,Pz,Gamma,0.002929584908350203,0.0017810584553385662,23
2,SAD,P4,Delta,0.002539101792657601,0.002312528950089905,23
2,SAD,P4,Theta,0.0004220514029242436,0.0002931061474014783,23
2,SAD,P4,Alpha,0.009966089301220086,0.008590575146696856,23
2,SAD,P4,Beta,0.005038811424817675,0.004896461705780466,23
2,SAD,P4,Gamma,0.0005439657649580432,0.0004745766126880773,23
2,SAD,CP4,Delta,0.0046493533022880585,0.0046281470320027,23
2,SAD,CP4,Theta,0.01589122801330396,0.014235772115628143,23
2,SAD,CP4,Alpha,0.007471363225687758,0.007346622429579552,23
2,SAD,CP4,Beta,0.012495333388181129,0.012477355791829398,23
2,SAD,CP4,Gamma,0.005383530275027182,0.004248896445133104,23
2,SAD,P8,Delta,0.0,0.0,23
2,SAD,P8,Theta,0.0,0.0,23
2,SAD,P8,Alpha,0.005845141231286825,0.0022004443608883745,23
2,SAD,P8,Beta,0.0032996244134846932,-0.00015992362773480627,23
2,SAD,P8,Gamma,0.0026187331131243847,0.0017216586926501656,23
2,SAD,C4,Delta,0.0008539866793985878,-0.00014949233051436952,23
2,SAD,C4,Theta,0.016257109575049035,0.012763008047127693,23
2,SAD,C4,Alpha,0.0,0.0,23
2,SAD,C4,Beta,0.011654271530135455,0.010561917920959075,23
2,SAD,C4,Gamma,0.0031929838539096105,0.001653077312082016,23
2,SAD,TP8,Delta,0.001452004397335627,0.0008874743358827907,23
2,SAD,TP8,Theta,0.00020996754705916495,0.00020607801360232196,23
2,SAD,TP8,Alpha,0.0,0.0,23
2,SAD,TP8,Beta,0.004843149926369096,0.0038537446520689298,23
2,SAD,TP8,Gamma,0.0052206782446873375,0.0027837662277855916,23
2,SAD,T8,Delta,0.0068660307764818644,0.00311324566188092,23
2,SAD,T8,Theta,0.008440445234528504,0.008189303113045342,23
2,SAD,T8,Alpha,0.0,0.0,23
2,SAD,T8,Beta,0.00983358801320992,0.00890385855967315,23
2,SAD,T8,Gamma,0.012222607506091707,0.008853969391431054,23
2,SAD,P7,Delta,0.004186362590868911,0.0017448377175910469,23
2,SAD,P7,Theta,0.0,0.0,23
2,SAD,P7,Alpha,0.0,0.0,23
2,SAD,P7,Beta,0.006158532892360575,0.0024942372196947358,23
2,SAD,P7,Gamma,0.01703047369596439,0.0150823574684526,23
2,SAD,P3,Delta,0.007098616334432286,0.005743377895254518,23
2,SAD,P3,Theta,0.0,0.0,23
2,SAD,P3,Alpha,0.0057269571188721885,0.0052247187444970635,23
2,SAD,P3,Beta,0.011463517356826502,0.009163939317938017,23
2,SAD,P3,Gamma,0.006287693640801568,0.003231024997260387,23
2,SAD,CP3,Delta,0.00828305417795895,0.006989744639366145,23
2,SAD,CP3,Theta,0.0178417889772639,0.015080331964508722,23
2,SAD,CP3,Alpha,0.009100804532445274,0.007711508066164144,23
2,SAD,CP3,Beta,0.023566913914438017,0.02147356978239173,23
2,SAD,CP3,Gamma,0.014324003203037844,0.013039590305989892,23
2,SAD,CPz,Delta,0.00887455481140542,0.005365504690569576,23
2,SAD,CPz,Theta,0.009328740549562859,0.005027412113971825,23
2,SAD,CPz,Alpha,0.010541561046131197,0.00541903877952218,23
2,SAD,CPz,Beta,0.007360175197555614,0.004351565667000004,23
2,SAD,CPz,Gamma,0.006364099414526416,0.004763967493075429,23
2,SAD,Cz,Delta,0.00802116957188832,0.005574514370299609,23
2,SAD,Cz,Theta,0.0020879493593230743,0.0019549888152040474,23
2,SAD,Cz,Alpha,0.003941048597933954,0.0018234526274116365,23
2,SAD,Cz,Beta,0.014889399340462522,0.01182493937919983,23
2,SAD,Cz,Gamma,0.01683057339983465,0.00656559426587367,23
2,SAD,FC4,Delta,0.025100558531720822,0.015113799300472299,23
2,SAD,FC4,Theta,0.006726504745464136,0.0031706738722323273,23
2,SAD,FC4,Alpha,0.001190713194832753,0.0010866940205606554,23
2,SAD,FC4,Beta,0.031518248822754516,0.026972441654613086,23
2,SAD,FC4,Gamma,0.05205069657917141,0.035844716506005646,23
2,SAD,FT8,Delta,0.011637935265188512,0.009720741701727516,23
2,SAD,FT8,Theta,0.03663301698695505,0.034674697168697685,23
2,SAD,FT8,Alpha,0.029406149070136108,0.028159986066811665,23
2,SAD,FT8,Beta,0.06868070784063694,0.06343471485127486,23
2,SAD,FT8,Gamma,0.032056686854615886,0.02736057651921585,23
2,SAD,TP7,Delta,0.003752900943246583,0.003447036993841428,23
2,SAD,TP7,Theta,0.00075573659600505,0.0005968166061098314,23
2,SAD,TP7,Alpha,0.004091584263298115,0.0023198383594854534,23
2,SAD,TP7,Beta,0.016187244588679175,0.004527769501574383,23
2,SAD,TP7,Gamma,0.0033603133255489465,0.001312914805119195,23
2,SAD,C3,Delta,0.004980513295669054,0.004345312880436386,23
2,SAD,C3,Theta,0.019609889359721144,0.0195532247279733,23
2,SAD,C3,Alpha,0.0005363145302116707,0.00045277054541383065,23
2,SAD,C3,Beta,0.0035582402236592975,0.003220125329917167,23
2,SAD,C3,Gamma,0.0,0.0,23
2,SAD,FCz,Delta,0.014336430878345255,0.013713807260874997,23
2,SAD,FCz,Theta,0.016366749385948634,0.014733141375055894,23
2,SAD,FCz,Alpha,0.015248038469138745,0.012590159921576496,23
2,SAD,FCz,Beta,0.021675902425048688,0.014147110414106545,23
2,SAD,FCz,Gamma,0.015334045482118986,0.013626570938441928,23
2,SAD,Fz,Delta,0.007750732441298911,0.005307785937151587,23
2,SAD,Fz,Theta,0.0,0.0,23
2,SAD,Fz,Alpha,0.006449414182687562,0.0025080997758603124,23
2,SAD,Fz,Beta,0.011126887969039856,0.008090304263332026,23
2,SAD,Fz,Gamma,0.0,0.0,23
2,SAD,F4,Delta,0.012053339528608731,0.003681920495657251,23
2,SAD,F4,Theta,0.0021330646761385736,0.001993500365353764,23
2,SAD,F4,Alpha,0.004161753966162035,0.003080818327048747,23
2,SAD,F4,Beta,0.014644356492171513,0.011925867000794177,23
2,SAD,F4,Gamma,0.007618146778908307,0.0033336876398815615,23
2,SAD,F8,Delta,0.015210602908985382,0.009472367000578064,23
2,SAD,F8,Theta,0.009806202720963367,0.008197484594181601,23
2,SAD,F8,Alpha,0.006629792573300417,0.005665440093512597,23
2,SAD,F8,Beta,0.02595902173612858,0.01695791867053642,23
2,SAD,F8,Gamma,0.022991022431768343,0.01174084797056646,23
2,SAD,T7,Delta,0.01896764778384226,0.01820649703733834,23
2,SAD,T7,Theta,0.016542505570749867,0.010095386524907981,23
2,SAD,T7,Alpha,0.010470599219964714,0.009101259616304968,23
2,SAD,T7,Beta,0.04477135317299239,0.03632172520436011,23
2,SAD,T7,Gamma,0.062132718382950765,0.04384104671206757,23
2,SAD,FT7,Delta,0.008416839370671902,0.0072291750608080236,23
2,SAD,FT7,Theta,0.010885886047625668,0.0072752500822338565,23
2,SAD,FT7,Alpha,0.017517708022307538,0.01312742708136137,23
2,SAD,FT7,Beta,0.011442742476717048,0.0100692774811873,23
2,SAD,FT7,Gamma,0.0032911215503268554,0.0018730415765995077,23
2,SAD,FC3,Delta,0.006453094592195242,0.00567040887324552,23
2,SAD,FC3,Theta,0.004187124520851008,0.0010544784480050104,23
2,SAD,FC3,Alpha,0.0,0.0,23
2,SAD,FC3,Beta,0.005539261128695799,0.0036998416647116826,23
2,SAD,FC3,Gamma,0.011866628206195502,0.008633623630738553,23
2,SAD,F3,Delta,0.0,0.0,23
2,SAD,F3,Theta,0.00188186460565039,0.0009473513010720849,23
2,SAD,F3,Alpha,0.006411134290770282,0.006181387784105744,23
2,SAD,F3,Beta,0.0,0.0,23
2,SAD,F3,Gamma,0.01678313456173262,0.010131111007141489,23
2,SAD,Fp2,Delta,0.023942895069660252,0.008245885776842675,23
2,SAD,Fp2,Theta,0.00885335290066428,0.004008567089827736,23
2,SAD,Fp2,Alpha,0.0023454312575299755,0.001961786180949907,23
2,SAD,Fp2,Beta,0.06358915050794232,0.05448496977294469,23
2,SAD,Fp2,Gamma,0.056003552158623834,0.05311989276919311,23
2,SAD,F7,Delta,0.025349451427360913,0.022591908041891203,23
2,SAD,F7,Theta,0.0226728028303231,0.018705665396235603,23
2,SAD,F7,Alpha,0.024364449224000294,0.015773902639373553,23
2,SAD,F7,Beta,0.014331852103423108,0.014064431103685951,23
2,SAD,F7,Gamma,0.014293798934632087,0.01337153382400948,23
2,SAD,Fp1,Delta,0.02281953786104707,0.016524237184575356,23
2,SAD,Fp1,Theta,0.038330098442018005,0.0365067363013361,23
2,SAD,Fp1,Alpha,0.04556726493675934,0.04506023242661383,23
2,SAD,Fp1,Beta,0.045281976712715964,0.039633579797212895,23
2,SAD,Fp1,Gamma,0.040080708784740966,0.027237469586089393,23
2,SAD,PO5,Delta,0.02044120395494172,0.015190563380544532,23
2,SAD,PO5,Theta,0.0169519373937383,0.016666574396824504,23
2,SAD,PO5,Alpha,0.023444030263705933,0.02255108416842361,23
2,SAD,PO5,Beta,0.0437236134371911,0.0321750856882607,23
2,SAD,PO5,Gamma,0.021656850343997076,0.01961036743475971,23
2,SAD,PO3,Delta,0.008289212602403017,0.004382872383808273,23
2,SAD,PO3,Theta,0.016579622430166002,0.01135699801633259,23
2,SAD,PO3,Alpha,0.004684605733951801,0.004070627225232795,23
2,SAD,PO3,Beta,0.0332722931882558,0.028253717622358634,23
2,SAD,PO3,Gamma,0.046666540548823666,0.03199765060037783,23
2,SAD,P1,Delta,0.006607716441103617,0.0027631739049464115,23
2,SAD,P1,Theta,0.0038358967172463015,0.0023431742264744698,23
2,SAD,P1,Alpha,0.00320677902071114,0.0025756303867076114,23
2,SAD,P1,Beta,0.023702429179287138,0.013220828516005773,23
2,SAD,P1,Gamma,0.014047652135275576,0.009259930645062515,23
2,SAD,POz,Delta,0.012162170465674624,0.00861978648730138,23
2,SAD,POz,Theta,0.0012938109600567347,0.0009044458714118125,23
2,SAD,POz,Alpha,0.002265264945153414,0.0011375650090020152,23
2,SAD,POz,Beta,0.014699254978644686,0.01003695043043294,23
2,SAD,POz,Gamma,0.037008155111642856,0.028636119703028557,23
2,SAD,P2,Delta,0.010750040866574053,0.00794738206362041,23
2,SAD,P2,Theta,0.0,0.0,23
2,SAD,P2,Alpha,0.006999030751958053,0.006698888676779612,23
2,SAD,P2,Beta,0.0,0.0,23
2,SAD,P2,Gamma,0.03212905844778882,0.015178222775760076,23
2,SAD,PO4,Delta,0.0,0.0,23
2,SAD,PO4,Theta,0.0,0.0,23
2,SAD,PO4,Alpha,0.0066137560952076,0.004766757822627667,23
2,SAD,PO4,Beta,0.006775122756246491,0.003672833980637989,23
2,SAD,PO4,Gamma,0.012930151843486629,0.01148681083695389,23
